"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"104444175",199.366924382954,2.56308675930992,0.26397481808892,9.7095881261164,2.74443843516071e-22,1.21004005880258e-19
"104440836",147.957869803092,-2.81862192099584,0.291101706520458,-9.6826018462305,3.57499914773038e-22,1.55198963001009e-19
"104436252",1206.54294102676,1.20814717453575,0.124821164120999,9.67902505191027,3.70229609914633e-22,1.58289986857138e-19
"104449755",1363.58643049007,2.92900983476002,0.303063768125799,9.66466513920006,4.26010833278188e-22,1.79420502887223e-19
"104431073",3736.64267433568,-1.35215337259875,0.139953511498713,-9.66144656264078,4.39611930702918e-22,1.82426021479043e-19
"104442162",934.181050804377,3.421570606851,0.357466402102999,9.57172642441827,1.05135171798389e-21,4.2995714171115e-19
"104426470",2076.5406861527,3.61222839435989,0.377838384768236,9.56024729085057,1.17475665406254e-21,4.73561189490527e-19
"104448854",83.538552856772,3.47283981953084,0.364339021973463,9.53189093147368,1.54444000177786e-21,6.13817013664334e-19
"104454512",2730.17952807821,-2.51147229282601,0.263654143565233,-9.52563179499067,1.64041021386773e-21,6.42904102984996e-19
"104444849",637.853746249445,2.21398760517834,0.232745256657085,9.51249291597946,1.86147188602475e-21,7.19548132600637e-19
"104438263",427.360232516551,-2.49469462362849,0.264274068257548,-9.43980103714636,3.73487914598656e-21,1.42420026677633e-18
"104449079",144.061106641588,-2.17293388562611,0.230441469934272,-9.42943944180658,4.12286387004522e-21,1.55118630246581e-18
"104449402",416.338525844832,-2.14551196758525,0.227859498370032,-9.41594264418612,4.68856223983549e-21,1.74081380636418e-18
"104436331",247.360028783493,5.45092413095523,0.579514627686684,9.40601646711545,5.15296973246156e-21,1.88839610273507e-18
"104437409",294.05196153735,-3.35364471479936,0.359837085045206,-9.31989740406562,1.16452852051033e-20,4.21290587073854e-18
"104454106",261.207965771579,-3.86122029631208,0.414764599918366,-9.30942586969102,1.28525194406967e-20,4.59078979212126e-18
"104433641",357.755342957511,-2.35297069842289,0.253582543498225,-9.27891433678028,1.71214173431222e-20,6.03915193235277e-18
"104450804",390.171507434999,-2.31956018658971,0.250234097219985,-9.26956083267319,1.86913925868897e-20,6.51152735823277e-18
"104423225",4887.44040245001,-1.02668724354028,0.110864905177514,-9.26070555778107,2.03085731916122e-20,6.98862583318188e-18
"104437310",499.099613305893,-3.64251378539332,0.395458784963775,-9.21085565396399,3.23535473019428e-20,1.09994264791111e-17
"104448719",164.72808644109,4.33006020389097,0.470292679410932,9.20716054801153,3.34865621931586e-20,1.12490929996018e-17
"104448272",2651.43436341768,3.15509606281716,0.342778409277363,9.20447722908995,3.43338364603934e-20,1.1384196105506e-17
"104419642",596.505974876036,-1.26337430590628,0.137273288382673,-9.20335136421009,3.46956150355629e-20,1.1384196105506e-17
"104440977",548.548665180926,-2.75386867925911,0.300463655237898,-9.16539698313491,4.93649380685619e-20,1.60112623266515e-17
"104445477",558.870697329417,-2.39186795988928,0.26115664812131,-9.15874811955098,5.25028334941577e-20,1.6835510858388e-17
"104418694",1075.89193548119,1.6667164170121,0.182337671910398,9.14082317465991,6.19787368158145e-20,1.96507415221197e-17
"104422606",794.658216647527,3.90520024748249,0.428043649926399,9.12336918945996,7.28243818831234e-20,2.28328711997553e-17
"104426753",1083.5412340238,-2.11653830195168,0.232092436163696,-9.11937647316895,7.55577799023575e-20,2.34295542119201e-17
"104440866",156.972498810095,-2.11400942552821,0.233095979757374,-9.06926592096804,1.19821529984329e-19,3.67513470988892e-17
"104448896",668.873266356538,1.85668414922381,0.204869254423785,9.06277593700388,1.27172079887789e-19,3.85864704330497e-17
"104421551",1044.47860002994,-2.6098083327636,0.289021890821298,-9.02979468215176,1.71994191902171e-19,5.16311926286751e-17
"104424548",2396.08172679914,3.71527201217706,0.41209179772234,9.01564173980562,1.95721150905933e-19,5.81353624869854e-17
"104453644",152.178657798492,-2.97578128293828,0.330833768835037,-8.99479304490856,2.36677697828075e-19,6.95684508053398e-17
"104433822",1158.96842179916,-2.27040970192423,0.253065540329313,-8.97162726687231,2.92165625841018e-19,8.40431226289742e-17
"104443975",2051.96717451906,1.49660883616822,0.166826456841298,8.97105210111813,2.9369548632217e-19,8.40431226289742e-17
"104450374",1657.83394955148,-1.55664698479686,0.173527295130372,-8.97061746757097,2.94856798506926e-19,8.40431226289742e-17
"104426722",64.2567889636419,2.72315180370925,0.30372418781996,8.96587072388015,3.07838913669864e-19,8.68659846593622e-17
"104425730",812.184555014399,-1.45135958978727,0.161964042058668,-8.96099882010566,3.21750500976999e-19,8.98926300650392e-17
"104437952",142.614824633291,-2.33143291062129,0.260576354018778,-8.94721594904684,3.64560598844848e-19,1.00854617433372e-16
"104421134",476.405199670717,2.91388684143519,0.326338028873044,8.92904468258827,4.29703299457006e-19,1.17722016544445e-16
"104437604",1367.99564980239,1.38360036162805,0.155084483076675,8.92159121389331,4.59636003940551e-19,1.24711622684562e-16
"104437375",482.355424333231,3.10208978993197,0.349292891585571,8.88105616993929,6.62284986980919e-19,1.77984359644072e-16
"104422020",5972.18698667976,1.30620754952045,0.147138063598043,8.877427890371,6.84241681680216e-19,1.82150299751437e-16
"104431348",470.451369314674,-2.00955250053198,0.226565335892222,-8.86963794623874,7.33841012245975e-19,1.93306898744336e-16
"104425649",1406.58053559828,-2.91317169758756,0.32847678152672,-8.86872942448927,7.39852047075919e-19,1.93306898744336e-16
"104438300",2563.90509618845,3.24929912874821,0.366658940492018,8.86191162934141,7.86539371511012e-19,2.03619889773374e-16
"104450517",536.804236999665,8.38705317676924,0.947872109441402,8.84829619231215,8.88655408415523e-19,2.27964348315175e-16
"104421714",6443.57256277769,-2.66945672831298,0.302311282858551,-8.83015910974781,1.04526924747117e-18,2.65724393019293e-16
"104419136",210.890093664459,-2.29387607788151,0.259864101249488,-8.82721417407024,1.07315180154757e-18,2.70376763714904e-16
"104426780",82.0057452906598,-2.81119012822349,0.318974573711965,-8.8132107067631,1.21611667105078e-18,3.03684780740804e-16
"104421040",5029.82199739162,-2.20121912666116,0.249807428261777,-8.81166401646978,1.23301710314801e-18,3.05204180847638e-16
"104426755",1272.97292210173,2.06193641987,0.23410585375904,8.80770978923197,1.27728606351519e-18,3.13412679480624e-16
"104425843",347.715536508194,-1.76723352524752,0.200848376010038,-8.79884398547089,1.38232703409304e-18,3.36262967655495e-16
"104436013",307.31204570241,-3.2331769814761,0.367938804130156,-8.78726827717901,1.53240532627768e-18,3.69584730742765e-16
"104433905",184.330627302355,-2.25809559782029,0.258634416043374,-8.73083958571701,2.52789001837601e-18,6.04508479140122e-16
"104445554",90.4104196580883,-2.51406066397713,0.288030233042487,-8.72846102793067,2.58161376656423e-18,6.12167876175708e-16
"104424400",959.953749627867,8.86576378200534,1.01640244284414,8.72269035205857,2.71668444968997e-18,6.38828348344596e-16
"104422705",1022.91038063665,3.73129050337781,0.430242551558658,8.67252783310323,4.22631431352392e-18,9.85604440487752e-16
"104453137",2051.04159709434,-2.13542425601228,0.246746635225594,-8.65431965894861,4.95860548893504e-18,1.1469010630063e-15
"104419404",1363.40530532253,-2.33792216445254,0.270577811670938,-8.64047997880846,5.5977349716851e-18,1.28420232057732e-15
"104414275",2219.13625310992,2.79945124155523,0.324180830062085,8.63546200748237,5.84901597511588e-18,1.33102849020823e-15
"104445232",332.094257288876,3.47843423560768,0.404450168680595,8.60040248457579,7.94370197537685e-18,1.79324305872947e-15
"104414469",224.56609886053,-1.75970756272186,0.204648806855503,-8.59867003262984,8.06451876077433e-18,1.80606817771056e-15
"104434467",4935.15698671356,-1.85801199413484,0.216297009431588,-8.59009562368685,8.68969743094014e-18,1.93075497721472e-15
"104421165",172.595551208464,-2.17937865913389,0.25392515823752,-8.58275987405437,9.26235747375995e-18,2.04191564995749e-15
"104420002",1238.72682205569,-1.42054910896818,0.165529490622261,-8.58184909304091,9.33600679429744e-18,2.0421972071433e-15
"104433823",162.839089003205,-1.97079544965819,0.229712783574378,-8.57938952718352,9.53779720918606e-18,2.07028893576009e-15
"104417282",4980.03144200542,-2.36141355766971,0.275512370765167,-8.57098921225017,1.02599858722425e-17,2.21004794918274e-15
"104452898",773.281826041255,1.36362302834159,0.159433103249845,8.55294791699985,1.19984046065906e-17,2.56493167567253e-15
"104448501",1539.51984621714,1.77657998394896,0.207807210763135,8.54917390703039,1.23972603674653e-17,2.63026987254989e-15
"104442142",745.851422210766,4.44958898266623,0.520920716897743,8.54177773762775,1.32172471207514e-17,2.78331551681613e-15
"104453008",594.597356082393,-2.1975193322475,0.257458960806707,-8.53541599547331,1.39652042154929e-17,2.91903801890947e-15
"104449038",438.495204084964,-2.23205530158453,0.261673984809941,-8.52990908976188,1.46462768153788e-17,3.03888705276735e-15
"104422781",331.350017813286,-2.01016388952867,0.23574787163377,-8.5267530756393,1.50512676519161e-17,3.10012168322458e-15
"104415916",128.55507397138,-2.00077848503676,0.234686361283601,-8.52532918442146,1.52375849493234e-17,3.11575487028991e-15
"104435678",2357.68275780221,-1.83266982719947,0.214998139141606,-8.5241194854826,1.53976617518124e-17,3.1258361101629e-15
"104428294",2698.48871208291,1.36307945275188,0.159933233631732,8.52280305849727,1.5573747433532e-17,3.13900003628148e-15
"104452752",896.827108908455,-2.38366125476616,0.280240553032279,-8.50576845133331,1.8039668305601e-17,3.61023659749964e-15
"104433397",71.5159405208004,-2.23002071763045,0.263832022857146,-8.45242625774019,2.85310759402653e-17,5.65457703286304e-15
"104414896",670.719293002085,-1.53666392464414,0.181812454595009,-8.45191781865049,2.86556281699417e-17,5.65457703286304e-15
"104421386",1328.53253764722,-1.81419026287198,0.215218196240126,-8.42953939102727,3.47028448189242e-17,6.80031163264168e-15
"104421531",275.648319889951,-1.43006194287671,0.169791719311504,-8.42244809508695,3.6869781559688e-17,7.17511376587087e-15
"104441497",179.796774694129,-1.84173202469791,0.218816726185652,-8.41677899492618,3.86976726826084e-17,7.47925292984825e-15
"104442333",1809.68312595765,2.68061505153144,0.318815906067186,8.40803423078438,4.16939480160019e-17,8.00353622527579e-15
"104454294",4275.93800485066,-1.18698794819763,0.141434562480223,-8.39248856419811,4.75958316745882e-17,9.00600899114672e-15
"104433887",229.131337564898,-3.93970382736385,0.469462737596014,-8.3919414936699,4.78178871172998e-17,9.00600899114672e-15
"104452509",1134.19143617392,2.67629449273171,0.318917649414467,8.39180427187205,4.78737454345456e-17,9.00600899114672e-15
"104448787",985.611191747939,-2.24527843784394,0.267900809805783,-8.3810065354848,5.24769861088247e-17,9.80659333787294e-15
"104419256",411.890993837964,1.60281740892408,0.192055204234815,8.34560779183266,7.08485660649076e-17,1.31526634027603e-14
"104449378",5099.83945315894,-1.31668398387589,0.157889082102182,-8.33929722274124,7.4733351701147e-17,1.37831746294312e-14
"104418905",2338.94059024437,1.75791999273183,0.210884810821766,8.33592512368079,7.68945717153167e-17,1.40896819783299e-14
"104457001",216.504868232995,-2.09913569697474,0.251943643026645,-8.33176686562693,7.96446684238496e-17,1.44994403457044e-14
"104433967",1359.73821094805,-1.97235224797294,0.236797057678374,-8.32929373071795,8.13260595276894e-17,1.47106329984124e-14
"104448131",5405.72311438507,3.32824120693921,0.399783031567273,8.32511873725976,8.4244255584787e-17,1.51414293254237e-14
"104426384",2585.63854178216,-1.7819052693691,0.214154659172247,-8.3206467524757,8.7484619589551e-17,1.56243100985946e-14
"104454323",44.6453740050817,4.4186493842072,0.531188332166952,8.3184232721784,8.91411765914283e-17,1.58200359814901e-14
"104439158",659.115719565856,-1.45001343754905,0.174433995591445,-8.31267685311316,9.35670572267794e-17,1.65017201301579e-14
"104443704",148.394430045699,-2.3511704022799,0.283310031893122,-8.2989309858497,1.05052370007449e-16,1.84122222165851e-14
"104445607",970.478184988614,2.59487111454442,0.312875485538878,8.29362233373819,1.09850851168333e-16,1.91343908535063e-14
"104456721",432.555141013043,3.18252081632519,0.384412620259437,8.27891866343342,1.24298796822557e-16,2.15181806671099e-14
"104456790",767.524117025486,3.67760520214901,0.44442508045906,8.27497223682852,1.28485553492965e-16,2.18635784688659e-14
"104418735",8593.16428690082,3.07184798837896,0.371223104544818,8.27493749923125,1.28523017048458e-16,2.18635784688659e-14
"104445318",220.265145900883,3.21017136819961,0.387943191343195,8.27484910119152,1.28618400518525e-16,2.18635784688659e-14
"104443977",921.215689867215,-2.35213734896302,0.28434279609671,-8.27218899599981,1.31521595573166e-16,2.22232118795424e-14
"104425065",609.513379421183,-1.46320411022703,0.177275522383281,-8.25384176312561,1.53382408228127e-16,2.57627666391744e-14
"104454463",1259.93201514098,-1.76652989154502,0.214249979987748,-8.24518112741968,1.64910227490977e-16,2.75351289901799e-14
"104440905",36.2383550584211,-4.44792615807427,0.539612637887114,-8.24281316962923,1.68208121503178e-16,2.79205692504511e-14
"104452401",92.7454005546288,-3.00895092533277,0.365302205817376,-8.23688134759588,1.76757624185395e-16,2.91681090015408e-14
"104449762",464.799474389461,-1.19827380308875,0.14560325698736,-8.22971839972486,1.87654063010388e-16,3.07861764536461e-14
"104441634",1892.10501834049,-2.01460178937203,0.244816835870491,-8.22901653070038,1.88756731901545e-16,3.07880778080798e-14
"104444477",1330.82718146017,-2.39011607161802,0.291033786556419,-8.21250377799237,2.16623241043407e-16,3.51303138836947e-14
"104418159",196.794243792683,2.98536434966204,0.364159358995811,8.19796134827989,2.444979355737e-16,3.94242442629638e-14
"104452638",296.926223102829,-1.60784969178588,0.196304535796264,-8.19058859370728,2.59951738119451e-16,4.16779440128105e-14
"104449754",321.926620653974,2.81685209992997,0.344090487953713,8.18637015129838,2.69222844862439e-16,4.29205098097644e-14
"104453138",904.162127233561,-2.23148793434728,0.272938791345745,-8.17578154920656,2.93954156905991e-16,4.65999910088385e-14
"104456126",1037.28706440415,-3.30057033214605,0.404481316645424,-8.16000689356783,3.35005471631144e-16,5.28110860250705e-14
"104421637",427.021516056916,-1.85309495909343,0.227384058547949,-8.14962566385307,3.65052513645673e-16,5.722806572252e-14
"104437424",153.604264520656,2.37439993594362,0.291682675904882,8.14035296603596,3.94127203040962e-16,6.1444648703922e-14
"104448143",2133.78438634671,-1.41501869123623,0.173916841617427,-8.13617978613546,4.07945877287504e-16,6.32495426664769e-14
"104422936",4689.28143219358,-2.69974246602066,0.331931213477826,-8.13343956940348,4.17278146509088e-16,6.43429220666308e-14
"104453623",416.845445076461,1.62506945661041,0.199872673279775,8.13052344747345,4.27440612410735e-16,6.55517347880768e-14
"104423902",2030.1220373423,2.88016967786721,0.354806240954383,8.11758460087942,4.7555328797543e-16,7.25360144869767e-14
"104431141",325.629505354461,-2.57438364924604,0.317379126005564,-8.11138300633202,5.00468329483638e-16,7.59258888245662e-14
"104449369",42.1554898646465,5.0221005779893,0.619388838889047,8.10815478528331,5.13942420009231e-16,7.75530866728368e-14
"104448958",463.930725702262,-1.71267243610082,0.211340913124547,-8.10383759008132,5.32521832789229e-16,7.99292610513109e-14
"104421356",94.0700001798027,-2.15920324092482,0.266657583134399,-8.09728797338028,5.61979327818438e-16,8.39044056739719e-14
"104450401",1623.43360981843,2.38886966401049,0.295188538187454,8.09269112777504,5.83607230563571e-16,8.66748885896992e-14
"TUB2",2900.90043662614,-1.32590427058973,0.163951584615183,-8.08716959766998,6.10672065623712e-16,9.02196039150257e-14
"104437806",566.726241517398,2.10085796494099,0.259834615608111,8.08536599338079,6.19777918542412e-16,9.10879859657801e-14
"104443785",595.878553885466,-1.81963025754573,0.225698352023266,-8.06222217058173,7.49198779773419e-16,1.09538296205421e-13
"104423630",279.176346591279,2.21439592406797,0.274783741243467,8.05868612912559,7.71188293425807e-16,1.12172119916956e-13
"104417224",914.319164490839,2.72740285175307,0.338900527864621,8.04779759104587,8.42972100223162e-16,1.21685374166572e-13
"104448837",502.963875575716,-1.14744007856246,0.14258545353803,-8.04738527031033,8.45815975989352e-16,1.21685374166572e-13
"104425688",56.5201488650601,-3.39798714805157,0.422275498635468,-8.04684893874201,8.49529332724314e-16,1.21685374166572e-13
"104438533",237.838689456394,8.62124846219809,1.07185914349116,8.04326623936587,8.7474990064226e-16,1.24665114627895e-13
"104448775",1894.09141262231,2.31982320974267,0.288570571932064,8.03901518512706,9.05633584302742e-16,1.28417932069622e-13
"104434053",109.760739011657,-2.3515149038201,0.292650598610642,-8.03523011736148,9.34034362323891e-16,1.31782908180278e-13
"104454392",275.386225118427,-1.46259794181907,0.182109852950598,-8.03140477092051,9.63628557607055e-16,1.35281943475402e-13
"104425853",909.008853336054,2.35983939830114,0.294143182080549,8.02275742585429,1.03397410853203e-15,1.44439016804737e-13
"104433209",617.230542652256,-2.61580374784975,0.326129721591952,-8.02074626955527,1.05104635608828e-15,1.46100621064528e-13
"104448512",1963.36450171022,-2.04792403850081,0.255439939738192,-8.01724288143736,1.08145147407908e-15,1.49590184782174e-13
"104419733",87.6694346369283,-3.01341004610772,0.376017885187995,-8.01400721830326,1.11030187985832e-15,1.52831699735814e-13
"104435850",2098.84218417073,2.24066567398435,0.279621580718951,8.01320723609119,1.117550930727e-15,1.53082777491526e-13
"104419381",221.043938193204,-2.07547659820257,0.259331080312382,-8.00319265898447,1.21234031130573e-15,1.65264825625241e-13
"104425990",427.344952476103,-1.43586855540305,0.179431445279643,-8.0023239692756,1.22092643540148e-15,1.65635106510379e-13
"104423364",92.3424030663863,-2.24710612407081,0.280890016009764,-7.99995014416142,1.24469598575427e-15,1.68051824526382e-13
"104449185",332.908889163522,-2.28233808151936,0.285410954507217,-7.99667302700409,1.27826096475053e-15,1.71761751920621e-13
"104448415",588.986167734692,2.15944268553504,0.270470930344807,7.98401026972511,1.4165422953188e-15,1.8944071321946e-13
"104449400",1043.6574555754,-1.87856160634555,0.235323531651114,-7.98288888988234,1.42947571536026e-15,1.90268611962433e-13
"104430869",906.246526177746,2.73332151449168,0.342763955359476,7.97435515535786,1.53178470545928e-15,2.02929111824648e-13
"108956006",140.352343335885,-1.53741510256222,0.193131194748958,-7.96047010717575,1.71386858640746e-15,2.25990391454419e-13
"104437966",166.291282534036,-2.87719302962927,0.361495452680467,-7.95914031088097,1.73238700659959e-15,2.27369751405709e-13
"104422294",751.929341466185,-1.46097144356962,0.183687082854143,-7.95358835727009,1.81185451347949e-15,2.36698660469279e-13
"104442396",859.083318093681,3.58142917893871,0.450947053589549,7.9420170293396,1.9891962046342e-15,2.58668841024737e-13
"TUA1",19679.0963826676,-2.06745998605665,0.260445813089226,-7.93815788986541,2.05206018400991e-15,2.65619423267851e-13
"104442225",154.340262385803,-1.42082294202908,0.179230610295133,-7.92734533286175,2.23880083773559e-15,2.88467954516999e-13
"104421578",1074.96664713719,-1.58143261349266,0.199552428559741,-7.9248978572026,2.28333942100295e-15,2.92404369989921e-13
"104429836",214.808310330264,-2.39170219087041,0.301809906416368,-7.92453176659777,2.29007604251799e-15,2.92404369989921e-13
"104450567",238.829694501772,6.76350722796396,0.85408548030798,7.91900504563672,2.39418634941939e-15,3.04320497332957e-13
"104449566",518.391752806118,-1.72845165427305,0.218425068520189,-7.91324762300938,2.50759889923404e-15,3.17306841877068e-13
"104453671",926.477135159814,-1.65641145398059,0.209420168562758,-7.90951256198712,2.58398628045761e-15,3.25513057419432e-13
"104449334",266.501945447087,-1.92311219479609,0.243222554753172,-7.90680040651541,2.64088529997967e-15,3.3120222842145e-13
"104414857",1250.22161567892,-1.70560070197244,0.215969994756425,-7.89739659852306,2.84789088395223e-15,3.55583119306921e-13
"108959084",807.421177203801,1.47492912911956,0.186782290640017,7.89651483588544,2.86810133507397e-15,3.56529002084217e-13
"104456120",2865.45501474834,-1.48627975675855,0.188633860168773,-7.87917797700135,3.29541824923066e-15,4.07851369108731e-13
"104440936",313.970697542887,-1.5070951513616,0.191471118189164,-7.87113568675493,3.51436221038047e-15,4.33049226430201e-13
"104432862",22118.9755977072,-2.09537971084527,0.266311194936866,-7.86816232544043,3.59888429160054e-15,4.41536160610365e-13
"104441773",1644.60405078159,-1.4269991368223,0.181617596146988,-7.85716344173717,3.92929999751483e-15,4.7998695813798e-13
"104429584",203.517787033455,2.97570515073414,0.378828350434254,7.85502232692739,3.99700943483132e-15,4.86153501000303e-13
"104449478",2872.33842805324,-1.29644279347727,0.165089948565163,-7.85294807312603,4.0636994761006e-15,4.92143655865264e-13
